produto_id;fornecedor_id;transportadora_id;lote_id;tipo_mov_id;data;qtde_prod;preco_venda;unidade_medida
39;;18;68;2;2025-11-14;516;37.75;UN
116;35;14;21;1;2025-11-14;803;80.61;UN
141;27;6;12;1;2025-11-14;441;64.5;UN
59;7;;69;1;2025-11-14;71;8.48;UN
44;;14;31;2;2025-11-14;826;161.86;UN
15;20;15;3;1;2025-11-14;61;29.15;UN
90;17;5;44;1;2025-11-14;526;13.77;UN
162;29;7;20;1;2025-11-14;865;150.59;UN
21;;12;13;2;2025-11-14;479;27.17;UN
47;;14;44;2;2025-11-14;693;6.4;UN
48;13;12;22;1;2025-11-14;174;5119.79;UN
96;;;31;3;2025-11-14;21;27.8;UN
60;;17;57;2;2025-11-14;182;9.67;UN
86;;;49;2;2025-11-14;514;39.72;UN
3;;;18;2;2025-11-14;622;46.98;UN
28;;;39;3;2025-11-14;41;72.83;UN
102;;;29;3;2025-11-14;43;300.05;UN
140;;6;29;2;2025-11-14;989;243.85;UN
132;28;;14;1;2025-11-17;575;20.68;UN
146;2;14;69;1;2025-11-17;700;1.84;UN
140;;;7;3;2025-11-17;16;284.71;UN
101;31;16;6;1;2025-11-17;520;20.83;UN
38;;4;63;2;2025-11-17;95;28.36;UN
153;;16;50;2;2025-11-17;798;182.61;UN
157;;12;9;2;2025-11-17;886;258.27;UN
50;;;49;3;2025-11-17;20;22.1;UN
21;;15;11;2;2025-11-17;647;32.74;UN
133;;7;39;2;2025-11-17;406;18.46;UN
108;11;12;63;1;2025-11-17;684;251.51;UN
13;20;13;15;1;2025-11-17;661;11.57;UN
41;;;63;3;2025-11-17;49;149.4;UN
106;19;10;17;1;2025-11-17;458;71.25;UN
153;3;14;34;1;2025-11-17;988;196.95;UN
96;;;52;3;2025-11-17;5;27.04;UN
31;;20;67;2;2025-11-17;807;219.75;UN
146;;14;35;2;2025-11-17;80;2.11;UN
27;;4;54;2;2025-11-17;661;106.71;UN
64;;4;2;2;2025-11-17;93;0.93;UN
22;;;45;2;2025-11-17;992;18.36;UN
119;4;15;65;1;2025-11-17;562;85.75;UN
26;;17;27;2;2025-11-17;775;5.01;UN
90;15;;1;1;2025-11-17;736;13.28;UN
60;2;17;19;1;2025-11-17;175;9.65;UN
64;;14;5;2;2025-11-17;276;1.02;UN
37;;3;42;2;2025-11-17;289;23.72;UN
104;;5;50;2;2025-11-17;947;239.62;UN
3;;1;68;2;2025-11-17;868;44.19;UN
20;;11;14;2;2025-11-17;255;16.1;UN
54;;;28;3;2025-11-17;32;72.25;UN
76;;;3;3;2025-11-17;44;0.58;UN
76;;16;15;2;2025-11-17;826;0.76;UN
103;;19;70;2;2025-11-17;994;21.4;UN
47;3;;43;1;2025-11-17;831;7.17;UN
108;;10;50;2;2025-11-17;633;280.8;UN
12;1;5;24;1;2025-11-17;958;42.73;UN
101;11;;12;1;2025-11-17;552;19.21;UN
90;;15;65;2;2025-11-17;889;14.74;UN
139;;;30;3;2025-11-17;17;211.59;UN
23;9;2;53;1;2025-11-17;757;6.82;UN
35;;5;18;2;2025-11-17;432;18.47;UN
119;30;16;1;1;2025-11-17;708;75.49;UN
50;;14;57;2;2025-11-17;1;21.92;UN
7;;13;14;2;2025-11-17;881;31.13;UN
150;10;16;53;1;2025-11-17;845;6.1;UN
57;;;4;3;2025-11-17;34;47.31;UN
72;;2;32;2;2025-11-17;221;1.77;UN
91;22;6;6;1;2025-11-17;723;8.35;UN
24;;;8;3;2025-11-17;2;11.1;UN
104;;;23;2;2025-11-17;877;195.13;UN
125;;;30;2;2025-11-17;126;5.18;UN
3;;;27;3;2025-11-17;6;36.31;UN
39;21;5;56;1;2025-11-18;488;44.99;UN
57;;;67;2;2025-11-18;314;61.9;UN
145;19;5;33;1;2025-11-18;582;2.8;UN
15;18;13;49;1;2025-11-18;195;33.44;UN
59;;6;32;2;2025-11-18;408;7.91;UN
36;;7;59;2;2025-11-18;810;0.73;UN
159;13;;35;1;2025-11-18;924;122.36;UN
61;;;34;2;2025-11-18;147;92.5;UN
29;24;;4;1;2025-11-18;806;6.32;UN
15;;4;7;2;2025-11-18;102;31.33;UN
144;;;8;2;2025-11-18;26;17.55;UN
51;28;6;8;1;2025-11-18;877;22.56;UN
124;;;45;3;2025-11-18;50;256.91;UN
78;;;23;3;2025-11-18;11;167.8;UN
142;2;15;68;1;2025-11-18;696;65.16;UN
79;35;2;6;1;2025-11-18;565;230.28;UN
51;;18;12;2;2025-11-18;434;23.6;UN
44;10;4;42;1;2025-11-18;181;138.91;UN
136;;9;62;2;2025-11-18;217;1.52;UN
56;20;9;59;1;2025-11-18;28;29.31;UN
150;;3;57;2;2025-11-18;197;6.36;UN
138;;;63;3;2025-11-18;4;60.13;UN
49;27;10;14;1;2025-11-18;524;48.3;UN
83;8;;6;1;2025-11-18;191;21.79;UN
111;4;14;40;1;2025-11-18;687;199.58;UN
21;;;70;2;2025-11-18;599;30.32;UN
9;;2;52;2;2025-11-18;543;20.4;UN
148;14;;30;1;2025-11-18;542;1.04;UN
90;;7;36;2;2025-11-18;419;12.96;UN
41;5;;56;1;2025-11-18;960;146.27;UN
48;;12;36;2;2025-11-18;172;4098.95;UN
107;;;24;2;2025-11-18;79;80.71;UN
31;18;2;69;1;2025-11-18;607;207.01;UN
121;31;10;17;1;2025-11-18;757;0.74;UN
54;24;5;66;1;2025-11-18;417;77.96;UN
121;;19;4;2;2025-11-18;615;0.94;UN
146;29;20;68;1;2025-11-18;931;2.34;UN
56;21;;6;1;2025-11-18;696;32.04;UN
19;;19;40;2;2025-11-18;879;15.73;UN
80;;;11;3;2025-11-18;35;2.31;UN
129;27;16;45;1;2025-11-18;460;16.53;UN
82;;;56;3;2025-11-18;47;1.3;UN
138;;;10;3;2025-11-18;32;54.34;UN
148;;;33;3;2025-11-18;45;1.43;UN
75;;;69;3;2025-11-18;37;0.82;UN
149;;17;33;2;2025-11-18;835;1.71;UN
67;;11;23;2;2025-11-18;647;71.22;UN
157;;;48;3;2025-11-18;3;244.54;UN
154;20;12;2;1;2025-11-18;313;26.89;UN
113;32;18;44;1;2025-11-18;663;8.04;UN
97;34;17;56;1;2025-11-18;440;22.82;UN
157;;16;69;2;2025-11-18;485;282.9;UN
54;;;51;2;2025-11-18;402;77.92;UN
111;;;11;3;2025-11-19;40;149.14;UN
32;27;13;44;1;2025-11-19;585;137.23;UN
121;;10;45;2;2025-11-19;381;0.86;UN
44;25;18;30;1;2025-11-19;891;136.54;UN
129;;;40;3;2025-11-19;40;16.65;UN
21;;17;70;2;2025-11-19;847;32.18;UN
136;;15;69;2;2025-11-19;194;1.81;UN
110;1;16;57;1;2025-11-19;335;32.85;UN
31;;2;49;2;2025-11-19;664;247.95;UN
125;;;19;3;2025-11-19;30;4.94;UN
136;;;32;3;2025-11-19;36;1.73;UN
155;;4;46;2;2025-11-19;201;51.51;UN
12;;;30;3;2025-11-19;48;36.8;UN
85;;;54;2;2025-11-19;489;28.86;UN
14;;5;17;2;2025-11-19;901;8.63;UN
114;27;2;67;1;2025-11-19;747;10.2;UN
1;;;5;3;2025-11-19;6;14.51;UN
47;33;20;34;1;2025-11-19;223;6.16;UN
97;;2;15;2;2025-11-19;35;28.34;UN
119;;;18;3;2025-11-19;13;99.44;UN
92;;1;19;2;2025-11-19;403;8.83;UN
139;28;3;33;1;2025-11-19;597;179.03;UN
25;;8;18;2;2025-11-19;832;94.35;UN
127;;;60;2;2025-11-19;810;74.59;UN
122;;3;6;2;2025-11-19;376;34.39;UN
19;;;63;3;2025-11-19;16;16.47;UN
106;;11;53;2;2025-11-19;809;70.35;UN
113;19;;39;1;2025-11-19;596;8.18;UN
126;;14;15;2;2025-11-19;12;65.22;UN
45;2;3;48;1;2025-11-19;163;131.12;UN
125;;;62;2;2025-11-19;602;4.0;UN
126;;6;55;2;2025-11-19;986;56.28;UN
56;;;10;3;2025-11-19;26;34.27;UN
28;36;15;50;1;2025-11-19;802;79.55;UN
14;32;4;59;1;2025-11-19;574;7.84;UN
24;;;62;3;2025-11-19;30;10.99;UN
110;;4;58;2;2025-11-19;167;25.78;UN
156;;19;53;2;2025-11-19;615;32.12;UN
1;;1;25;2;2025-11-19;842;15.29;UN
78;;;68;2;2025-11-19;806;149.09;UN
151;;4;38;2;2025-11-19;184;5.14;UN
96;;20;15;2;2025-11-19;808;25.72;UN
158;;;5;3;2025-11-19;49;407.44;UN
67;;;51;2;2025-11-19;801;76.94;UN
40;;;17;3;2025-11-19;12;190.04;UN
91;;;23;3;2025-11-19;2;7.51;UN
127;;;27;3;2025-11-19;38;91.61;UN
137;;;45;2;2025-11-19;61;8.15;UN
158;;;7;2;2025-11-19;499;487.32;UN
144;;;67;3;2025-11-19;5;18.97;UN
38;;4;55;2;2025-11-19;342;36.9;UN
152;;6;64;2;2025-11-19;883;269.81;UN
24;;;4;3;2025-11-19;1;9.99;UN
14;;8;61;2;2025-11-19;559;9.74;UN
48;;4;43;2;2025-11-19;111;4207.62;UN
25;;;34;3;2025-11-19;46;93.13;UN
32;;;1;2;2025-11-19;328;109.67;UN
4;20;16;15;1;2025-11-19;100;6.81;UN
26;;;12;3;2025-11-19;49;5.96;UN
36;;7;40;2;2025-11-20;864;0.79;UN
159;;;7;3;2025-11-20;11;154.88;UN
94;;14;63;2;2025-11-20;650;34.47;UN
150;;1;41;2;2025-11-20;343;6.51;UN
161;;;32;3;2025-11-20;37;32.86;UN
42;;19;60;2;2025-11-20;488;4.71;UN
12;7;19;12;1;2025-11-20;798;37.34;UN
3;;;8;2;2025-11-20;436;38.09;UN
13;;;42;2;2025-11-20;111;9.63;UN
29;;19;45;2;2025-11-20;147;6.46;UN
49;21;16;2;1;2025-11-20;514;58.48;UN
61;10;;65;1;2025-11-20;48;77.52;UN
131;;18;64;2;2025-11-20;17;44.31;UN
59;;;6;3;2025-11-20;16;9.24;UN
161;3;;64;1;2025-11-20;52;28.49;UN
26;;19;37;2;2025-11-20;829;6.49;UN
79;20;15;69;1;2025-11-20;100;218.5;UN
101;;;11;3;2025-11-20;16;21.32;UN
55;20;8;57;1;2025-11-20;114;63.4;UN
12;;;27;2;2025-11-20;309;31.25;UN
144;16;13;70;1;2025-11-20;568;14.72;UN
83;26;12;5;1;2025-11-20;450;24.89;UN
147;24;18;59;1;2025-11-20;249;0.93;UN
85;;19;54;2;2025-11-20;354;35.13;UN
22;17;15;58;1;2025-11-20;157;22.49;UN
73;;9;10;2;2025-11-20;843;2.04;UN
158;;8;9;2;2025-11-20;519;410.1;UN
82;;5;53;2;2025-11-20;377;1.41;UN
101;33;6;32;1;2025-11-20;424;20.3;UN
131;;;33;3;2025-11-20;36;41.04;UN
13;;10;55;2;2025-11-20;439;12.08;UN
1;4;;52;1;2025-11-20;533;13.92;UN
80;;;36;3;2025-11-21;32;2.11;UN
154;32;;54;1;2025-11-21;657;28.34;UN
144;29;12;19;1;2025-11-21;546;16.55;UN
47;;8;10;2;2025-11-21;879;7.53;UN
1;;;35;2;2025-11-21;998;12.8;UN
99;;18;54;2;2025-11-21;992;32.56;UN
130;;13;10;2;2025-11-21;779;30.68;UN
52;;8;19;2;2025-11-21;29;98.05;UN
110;;;15;3;2025-11-21;31;33.1;UN
135;27;;65;1;2025-11-21;107;0.23;UN
81;7;3;13;1;2025-11-21;834;1.31;UN
59;22;13;1;1;2025-11-21;103;9.42;UN
43;12;20;8;1;2025-11-21;55;28.97;UN
158;;;69;3;2025-11-21;2;382.16;UN
93;9;20;21;1;2025-11-21;344;31.81;UN
17;;3;69;2;2025-11-21;238;12.88;UN
86;;10;15;2;2025-11-21;245;35.98;UN
84;17;19;4;1;2025-11-21;664;23.4;UN
136;;4;67;2;2025-11-21;857;1.54;UN
9;23;;6;1;2025-11-21;355;23.98;UN
71;;6;39;2;2025-11-21;44;280.27;UN
76;27;14;16;1;2025-11-21;795;0.58;UN
76;;;1;3;2025-11-21;26;0.66;UN
114;;;3;2;2025-11-21;82;12.82;UN
19;;8;35;2;2025-11-21;341;13.23;UN
40;34;4;10;1;2025-11-21;10;166.37;UN
54;;;36;2;2025-11-21;484;60.98;UN
14;;;62;3;2025-11-21;13;9.48;UN
40;;;22;2;2025-11-21;685;177.88;UN
18;;;21;3;2025-11-21;6;0.54;UN
30;;1;37;2;2025-11-21;13;202.64;UN
143;;13;42;2;2025-11-21;251;25.8;UN
66;11;4;32;1;2025-11-24;277;318.26;UN
115;16;;50;1;2025-11-24;716;64.57;UN
47;;;36;3;2025-11-24;46;7.57;UN
149;5;3;28;1;2025-11-24;176;1.67;UN
23;;;29;3;2025-11-24;37;5.35;UN
77;;;66;3;2025-11-24;3;1.11;UN
63;16;12;26;1;2025-11-24;503;96.18;UN
162;;;25;3;2025-11-24;26;152.28;UN
102;5;3;43;1;2025-11-24;826;218.56;UN
65;16;12;46;1;2025-11-24;345;1.05;UN
162;13;2;14;1;2025-11-24;393;150.31;UN
127;36;;61;1;2025-11-24;184;86.68;UN
69;;1;35;2;2025-11-24;622;26.99;UN
117;;;4;3;2025-11-24;30;47.62;UN
57;;;60;3;2025-11-24;14;52.34;UN
28;5;;66;1;2025-11-24;330;79.23;UN
6;3;18;70;1;2025-11-24;377;17.95;UN
33;;;27;3;2025-11-24;28;22.31;UN
126;;13;42;2;2025-11-24;763;69.24;UN
20;;;10;2;2025-11-24;721;13.04;UN
96;;17;1;2;2025-11-24;981;32.41;UN
98;;;50;2;2025-11-24;442;89.94;UN
100;14;;33;1;2025-11-24;757;0.72;UN
103;;2;59;2;2025-11-24;154;21.26;UN
158;;;10;3;2025-11-24;12;467.08;UN
12;13;14;13;1;2025-11-24;514;40.7;UN
27;32;;25;1;2025-11-24;397;96.21;UN
60;;;62;3;2025-11-24;31;9.61;UN
1;21;20;42;1;2025-11-24;912;12.75;UN
43;;;28;3;2025-11-24;30;24.57;UN
125;13;13;15;1;2025-11-24;646;3.96;UN
122;;;40;3;2025-11-24;6;27.12;UN
156;;13;35;2;2025-11-24;550;34.27;UN
21;;16;31;2;2025-11-24;63;27.55;UN
11;;20;5;2;2025-11-24;93;138.63;UN
58;4;4;18;1;2025-11-24;115;4.16;UN
87;;1;37;2;2025-11-24;734;7.56;UN
24;;17;15;2;2025-11-24;612;12.4;UN
145;;19;8;2;2025-11-24;170;2.46;UN
155;30;17;44;1;2025-11-24;249;55.8;UN
107;21;;60;1;2025-11-24;509;71.2;UN
90;;;15;2;2025-11-24;908;13.81;UN
48;15;16;40;1;2025-11-24;337;4751.3;UN
132;;;58;2;2025-11-24;519;16.33;UN
30;;;38;2;2025-11-24;869;235.98;UN
26;;;55;3;2025-11-24;14;5.14;UN
33;;1;66;2;2025-11-24;610;26.52;UN
67;16;;63;1;2025-11-24;520;68.88;UN
145;;7;17;2;2025-11-24;78;2.31;UN
119;6;;64;1;2025-11-24;274;96.01;UN
104;;;20;2;2025-11-24;842;182.2;UN
92;;16;47;2;2025-11-24;950;7.37;UN
138;;;46;2;2025-11-24;854;58.52;UN
127;;15;61;2;2025-11-24;353;83.98;UN
70;;16;70;2;2025-11-25;202;101.6;UN
57;;;30;3;2025-11-25;15;62.66;UN
27;15;9;58;1;2025-11-25;123;102.13;UN
109;;14;11;2;2025-11-25;675;25.45;UN
142;;5;4;2;2025-11-25;277;87.65;UN
143;;;64;2;2025-11-25;144;27.47;UN
45;;;63;2;2025-11-25;942;161.29;UN
111;;;50;3;2025-11-25;32;151.06;UN
51;;;39;3;2025-11-25;1;24.75;UN
40;;;10;2;2025-11-25;850;203.04;UN
88;;6;48;2;2025-11-25;714;7.57;UN
72;36;7;67;1;2025-11-25;317;1.91;UN
64;;2;16;2;2025-11-25;342;1.12;UN
124;;9;61;2;2025-11-25;540;210.26;UN
154;26;1;38;1;2025-11-25;186;31.79;UN
151;35;7;61;1;2025-11-25;285;5.51;UN
89;9;17;20;1;2025-11-25;842;11.89;UN
105;;;47;3;2025-11-25;6;155.55;UN
39;;5;64;2;2025-11-25;611;42.75;UN
8;;;5;2;2025-11-25;716;15.55;UN
53;;;33;3;2025-11-25;20;89.7;UN
115;;17;7;2;2025-11-25;762;71.2;UN
79;;15;39;2;2025-11-25;705;221.97;UN
116;13;;59;1;2025-11-25;304;67.63;UN
91;;4;23;2;2025-11-25;331;8.6;UN
63;19;;53;1;2025-11-25;332;77.8;UN
120;19;6;11;1;2025-11-25;273;1.17;UN
85;;2;4;2;2025-11-25;214;39.07;UN
107;;12;35;2;2025-11-25;549;73.77;UN
11;;3;55;2;2025-11-25;579;143.71;UN
4;;5;52;2;2025-11-25;783;6.98;UN
35;;;65;2;2025-11-25;224;18.98;UN
85;;;59;3;2025-11-25;30;32.06;UN
12;24;2;7;1;2025-11-25;737;42.2;UN
40;;3;14;2;2025-11-25;667;204.92;UN
68;21;7;6;1;2025-11-25;845;242.63;UN
31;;;35;3;2025-11-25;36;197.29;UN
135;;2;34;2;2025-11-25;181;0.29;UN
105;;2;29;2;2025-11-25;323;157.67;UN
70;;;31;3;2025-11-25;4;126.59;UN
13;;10;42;2;2025-11-25;836;11.12;UN
63;7;7;40;1;2025-11-25;845;79.86;UN
107;;;18;3;2025-11-25;11;65.64;UN
110;25;;13;1;2025-11-25;646;27.84;UN
84;;10;16;2;2025-11-25;297;20.55;UN
92;;1;9;2;2025-11-25;236;8.26;UN
14;7;18;16;1;2025-11-25;923;8.54;UN
150;10;2;66;1;2025-11-25;90;5.46;UN
12;;7;47;2;2025-11-25;585;32.13;UN
108;33;4;58;1;2025-11-25;938;282.13;UN
48;4;19;17;1;2025-11-25;245;5060.07;UN
153;23;6;41;1;2025-11-25;661;187.73;UN
141;;10;32;2;2025-11-25;494;63.26;UN
22;8;19;60;1;2025-11-25;935;18.4;UN
25;36;;16;1;2025-11-25;491;90.31;UN
43;32;19;15;1;2025-11-25;926;25.92;UN
96;;;16;2;2025-11-25;398;30.57;UN
148;;;17;3;2025-11-25;3;1.18;UN
98;34;3;32;1;2025-11-25;550;91.77;UN
13;14;;5;1;2025-11-25;924;12.66;UN
95;;;24;3;2025-11-26;31;34.56;UN
139;3;10;55;1;2025-11-26;14;188.61;UN
101;4;;10;1;2025-11-26;735;18.4;UN
27;;9;27;2;2025-11-26;195;90.79;UN
98;;18;1;2;2025-11-26;177;80.34;UN
92;;12;25;2;2025-11-26;298;7.05;UN
150;27;5;33;1;2025-11-26;617;5.84;UN
147;32;14;17;1;2025-11-26;960;0.89;UN
41;34;1;22;1;2025-11-26;380;121.62;UN
143;;3;28;2;2025-11-26;410;27.43;UN
17;33;9;56;1;2025-11-26;994;10.14;UN
54;;14;31;2;2025-11-26;837;59.77;UN
1;;11;43;2;2025-11-26;167;14.06;UN
44;;;46;3;2025-11-26;32;143.55;UN
112;10;3;5;1;2025-11-26;41;266.38;UN
125;15;8;68;1;2025-11-26;354;5.1;UN
141;;;3;2;2025-11-26;587;68.45;UN
62;;;44;3;2025-11-26;29;81.65;UN
116;;;67;3;2025-11-26;12;72.57;UN
94;30;14;62;1;2025-11-26;480;43.16;UN
36;21;;56;1;2025-11-26;367;0.84;UN
119;;15;26;2;2025-11-26;101;96.39;UN
126;;;14;2;2025-11-26;133;64.55;UN
37;19;19;14;1;2025-11-26;724;23.83;UN
38;6;;22;1;2025-11-26;71;33.86;UN
2;35;2;70;1;2025-11-26;233;64.46;UN
117;;;37;3;2025-11-26;8;50.22;UN
88;;1;64;2;2025-11-26;697;8.27;UN
13;6;18;50;1;2025-11-26;462;11.27;UN
77;30;18;61;1;2025-11-26;813;1.1;UN
156;;;64;3;2025-11-26;15;32.61;UN
71;;15;22;2;2025-11-26;755;259.23;UN
20;1;3;50;1;2025-11-26;310;16.46;UN
144;;13;39;2;2025-11-26;219;16.71;UN
66;;15;70;2;2025-11-26;69;282.54;UN
55;;3;1;2;2025-11-26;575;79.06;UN
52;;;2;3;2025-11-26;5;106.88;UN
118;1;6;58;1;2025-11-26;131;69.26;UN
80;;18;28;2;2025-11-26;939;2.32;UN
46;;20;63;2;2025-11-26;506;10.03;UN
34;;;13;3;2025-11-26;43;286.11;UN
54;7;5;21;1;2025-11-27;118;65.98;UN
107;12;2;61;1;2025-11-27;524;81.13;UN
146;;;26;2;2025-11-27;613;2.14;UN
19;;;11;3;2025-11-27;44;15.7;UN
34;31;5;24;1;2025-11-27;283;241.62;UN
64;;6;23;2;2025-11-27;517;1.04;UN
48;;1;10;2;2025-11-27;179;5254.92;UN
39;;5;12;2;2025-11-27;721;37.38;UN
104;33;;15;1;2025-11-27;871;219.53;UN
14;;;46;3;2025-11-27;32;8.03;UN
128;;;44;3;2025-11-27;47;14.1;UN
159;;18;47;2;2025-11-27;999;124.55;UN
144;30;;5;1;2025-11-27;951;14.5;UN
131;;;12;3;2025-11-27;39;40.68;UN
36;;18;15;2;2025-11-27;661;0.8;UN
45;;19;11;2;2025-11-27;422;142.85;UN
103;;;27;3;2025-11-27;42;19.94;UN
9;;;46;2;2025-11-27;12;18.89;UN
1;;;23;3;2025-11-27;5;12.04;UN
41;7;6;11;1;2025-11-27;164;160.29;UN
121;;11;16;2;2025-11-27;724;0.79;UN
14;;;14;2;2025-11-27;900;8.34;UN
3;;;19;3;2025-11-27;16;40.05;UN
131;;8;38;2;2025-11-27;783;39.17;UN
69;;13;25;2;2025-11-27;202;32.86;UN
97;;18;26;2;2025-11-27;315;23.4;UN
3;;;47;2;2025-11-27;78;34.96;UN
155;;19;60;2;2025-11-27;189;52.15;UN
88;;15;53;2;2025-11-27;494;7.47;UN
37;1;;32;1;2025-11-27;50;28.34;UN
4;;12;37;2;2025-11-27;189;7.94;UN
89;;18;17;2;2025-11-27;969;10.82;UN
97;;14;26;2;2025-11-27;793;26.79;UN
151;;;21;3;2025-11-27;40;5.7;UN
69;;;33;3;2025-11-27;42;27.4;UN
85;26;8;69;1;2025-11-27;283;33.94;UN
26;25;16;69;1;2025-11-27;926;4.99;UN
56;;;36;2;2025-11-27;423;33.77;UN
127;;8;7;2;2025-11-27;660;85.25;UN
44;;10;38;2;2025-11-27;235;164.98;UN
66;3;4;54;1;2025-11-27;270;342.91;UN
26;28;3;69;1;2025-11-27;358;5.68;UN
17;30;;66;1;2025-11-27;599;10.54;UN
63;;16;38;2;2025-11-27;83;77.72;UN
13;;;19;3;2025-11-27;47;12.04;UN
35;;19;35;2;2025-11-27;660;20.95;UN
139;;10;9;2;2025-11-28;399;191.21;UN
155;;4;37;2;2025-11-28;457;42.94;UN
139;28;10;22;1;2025-11-28;209;222.08;UN
142;;19;51;2;2025-11-28;216;69.5;UN
61;;19;58;2;2025-11-28;248;93.85;UN
145;;;4;2;2025-11-28;653;2.17;UN
160;10;15;1;1;2025-11-28;908;193.32;UN
81;7;;19;1;2025-11-28;337;1.06;UN
75;;18;52;2;2025-11-28;984;0.94;UN
115;;18;39;2;2025-11-28;712;71.91;UN
60;31;6;52;1;2025-11-28;626;9.99;UN
135;3;8;32;1;2025-11-28;857;0.27;UN
70;;8;21;2;2025-11-28;948;104.86;UN
96;13;8;4;1;2025-11-28;159;25.78;UN
91;32;13;53;1;2025-11-28;43;6.42;UN
157;29;2;43;1;2025-11-28;376;226.35;UN
14;;6;13;2;2025-11-28;369;8.2;UN
77;27;4;5;1;2025-11-28;198;1.34;UN
3;;;1;2;2025-11-28;482;42.96;UN
140;;;70;2;2025-11-28;642;227.65;UN
151;;;11;3;2025-11-28;12;5.13;UN
46;;;44;2;2025-11-28;933;10.74;UN
74;;;20;2;2025-11-28;686;1.19;UN
89;6;20;48;1;2025-11-28;613;13.56;UN
3;23;;43;1;2025-11-28;825;35.63;UN
91;33;8;43;1;2025-11-28;4;7.93;UN
108;;13;59;2;2025-11-28;191;235.1;UN
38;;17;17;2;2025-11-28;32;32.7;UN
17;15;;41;1;2025-11-28;503;10.26;UN
62;7;;44;1;2025-11-28;555;107.4;UN
31;30;;61;1;2025-11-28;287;237.04;UN
125;;16;21;2;2025-11-28;622;4.03;UN
157;;;39;2;2025-11-28;169;218.21;UN
102;;;55;3;2025-11-28;28;242.32;UN
54;14;17;10;1;2025-11-28;624;60.14;UN
113;;;1;3;2025-11-28;21;8.45;UN
102;3;;29;1;2025-11-28;626;253.93;UN
67;;;35;2;2025-11-28;336;83.65;UN
94;;8;5;2;2025-11-28;484;41.38;UN
67;;;60;3;2025-11-28;12;82.56;UN
143;;14;34;2;2025-11-28;288;28.45;UN
88;;16;4;2;2025-12-01;869;7.52;UN
17;;;44;3;2025-12-01;8;13.55;UN
122;32;5;43;1;2025-12-01;513;34.46;UN
30;;6;6;2;2025-12-01;830;186.3;UN
132;30;15;21;1;2025-12-01;182;17.43;UN
86;;;12;3;2025-12-01;48;37.56;UN
14;;;1;2;2025-12-01;893;7.61;UN
156;6;19;3;1;2025-12-01;564;33.25;UN
94;;;4;3;2025-12-01;13;33.41;UN
150;23;9;55;1;2025-12-01;994;6.35;UN
28;;17;66;2;2025-12-01;98;63.61;UN
133;;;61;3;2025-12-01;17;22.23;UN
162;;;38;2;2025-12-01;500;173.71;UN
144;9;;60;1;2025-12-01;308;17.05;UN
79;18;;55;1;2025-12-01;296;284.85;UN
67;;;16;3;2025-12-01;49;85.85;UN
22;;;15;3;2025-12-01;37;22.46;UN
133;;;5;2;2025-12-01;371;21.92;UN
129;;;70;3;2025-12-01;1;14.35;UN
14;;;59;3;2025-12-01;30;9.85;UN
57;;;12;2;2025-12-01;180;60.3;UN
108;;14;40;2;2025-12-01;990;244.39;UN
48;17;3;51;1;2025-12-01;137;4331.49;UN
39;3;6;69;1;2025-12-01;345;46.82;UN
12;;;53;2;2025-12-01;729;40.94;UN
147;;11;52;2;2025-12-01;337;0.88;UN
122;29;;42;1;2025-12-01;42;32.37;UN
77;;8;67;2;2025-12-01;476;1.16;UN
154;3;;28;1;2025-12-01;55;29.98;UN
91;11;19;27;1;2025-12-01;325;6.54;UN
61;;17;26;2;2025-12-01;962;98.25;UN
132;;2;56;2;2025-12-01;787;22.3;UN
12;;10;26;2;2025-12-01;670;42.77;UN
39;32;11;62;1;2025-12-01;989;48.35;UN
55;;;21;2;2025-12-01;348;83.84;UN
17;;;41;3;2025-12-01;18;12.74;UN
101;14;1;23;1;2025-12-01;932;23.7;UN
34;;;35;2;2025-12-01;136;251.17;UN
139;;;35;3;2025-12-01;28;181.15;UN
47;;;23;3;2025-12-01;41;7.83;UN
77;;7;20;2;2025-12-01;830;1.05;UN
137;15;;31;1;2025-12-02;376;6.87;UN
140;;;67;3;2025-12-02;36;218.95;UN
159;5;;18;1;2025-12-02;100;149.35;UN
132;;;48;3;2025-12-02;22;20.11;UN
52;27;18;48;1;2025-12-02;419;115.17;UN
8;;15;63;2;2025-12-02;543;18.5;UN
99;29;;8;1;2025-12-02;78;32.88;UN
29;;;11;3;2025-12-02;4;6.11;UN
51;;16;48;2;2025-12-02;38;22.39;UN
20;;11;4;2;2025-12-02;842;13.61;UN
81;;3;32;2;2025-12-02;46;1.36;UN
66;14;11;37;1;2025-12-02;162;319.7;UN
87;;1;25;2;2025-12-02;635;7.9;UN
82;;;28;3;2025-12-02;27;1.33;UN
134;9;11;64;1;2025-12-02;841;0.99;UN
65;;;5;2;2025-12-02;283;1.17;UN
145;14;;60;1;2025-12-02;273;2.46;UN
117;8;18;51;1;2025-12-02;946;58.4;UN
84;17;4;44;1;2025-12-02;719;23.6;UN
157;;5;44;2;2025-12-02;942;245.22;UN
33;8;;9;1;2025-12-02;695;26.58;UN
47;;16;69;2;2025-12-02;564;7.01;UN
23;22;17;5;1;2025-12-02;761;6.92;UN
30;3;17;21;1;2025-12-02;210;212.47;UN
122;14;5;51;1;2025-12-03;744;34.73;UN
18;;;44;3;2025-12-03;31;0.45;UN
138;;;1;2;2025-12-03;17;70.57;UN
120;;;1;2;2025-12-03;643;1.23;UN
