tipo_mov_id;data;qtde_prod;preco_venda;;;TAMANHO AMOSTRA;2.79
2;11/12/2025;430;65.23;;;;
2;20/03/2026;361;20.82;;;;
2;07/11/2024;532;1.25;;;;
2;30/03/2026;254;74.38;;;;
2;18/06/2025;377;247.51;;;;
2;28/04/2025;605;57.34;;;;
2;22/05/2026;330;30.8;;;;
2;28/08/2024;728;1.38;;;;
2;08/07/2025;847;34.34;;;;
2;19/12/2024;101;1.75;;;;
2;09/09/2025;247;70.2;;;;
2;25/09/2024;162;68.96;;;;
2;14/03/2025;854;224.68;;;;
2;15/09/2025;393;26.42;;;;
2;04/04/2025;983;6.81;;;;
2;30/03/2026;685;93.17;;;;
2;14/04/2025;342;66.27;;;;
2;11/11/2024;703;254.54;;;;
2;02/08/2024;855;61.67;;;;
2;29/01/2026;673;22.31;;;;
2;20/12/2024;404;6.68;;;;
2;15/10/2025;752;28.14;;;;
2;13/09/2024;695;2.12;;;;
2;26/05/2025;271;185.74;;;;
2;06/04/2026;374;137.19;;;;
2;04/05/2026;75;286.44;;;;
2;01/10/2025;969;283.05;;;;
2;21/11/2024;58;72.84;;;;
2;08/04/2025;922;4.39;;;;
2;25/09/2025;815;67.61;;;;
2;03/09/2024;937;149.62;;;;
2;06/10/2025;508;23.47;;;;
2;17/09/2025;356;15.23;;;;
2;06/02/2025;460;6.35;;;;
2;09/02/2026;871;21.75;;;;
2;02/01/2026;457;130.18;;;;
2;22/05/2025;140;55.68;;;;
2;05/12/2024;501;22.61;;;;
2;27/03/2026;694;39.31;;;;
2;02/09/2024;528;0.42;;;;
2;21/08/2024;474;7.36;;;;
2;01/01/2026;390;7.24;;;;
2;01/08/2025;933;1395.55;;;;
2;18/12/2024;781;45.14;;;;
2;18/03/2025;277;26.44;;;;
2;01/04/2026;382;80.45;;;;
2;09/12/2025;594;12.11;;;;
2;15/05/2026;38;30.06;;;;
2;11/07/2025;834;1.1;;;;
2;06/11/2025;928;9.24;;;;
2;11/07/2025;222;268.92;;;;
2;11/06/2025;389;33.93;;;;
2;07/08/2025;417;85.49;;;;
2;24/07/2024;422;119.05;;;;
2;30/04/2025;927;0.46;;;;
2;03/06/2026;689;124.51;;;;
2;21/04/2025;986;28.33;;;;
2;28/08/2024;50;54.52;;;;
2;08/10/2025;786;250.82;;;;
2;18/12/2024;551;210.65;;;;
2;10/11/2025;863;0.75;;;;
2;03/03/2026;864;14.78;;;;
2;08/10/2024;684;1.12;;;;
2;14/02/2025;358;30.48;;;;
2;05/11/2025;607;136.2;;;;
2;10/03/2025;142;18.62;;;;
2;10/03/2025;551;1.25;;;;
2;01/05/2026;466;256.21;;;;
2;23/12/2024;790;230.13;;;;
2;26/11/2025;298;7.05;;;;
2;16/04/2026;502;127.19;;;;
2;30/10/2024;278;1.89;;;;
2;20/02/2026;670;27.61;;;;
2;20/05/2025;311;1.18;;;;
2;02/10/2024;11;4.51;;;;
2;23/01/2025;542;38.14;;;;
2;20/11/2024;723;1;;;;
2;25/11/2025;494;63.26;;;;
2;11/12/2024;407;0.99;;;;
2;23/09/2024;629;1.76;;;;
2;18/06/2025;80;157.98;;;;
2;04/04/2025;902;9.49;;;;
2;13/08/2024;34;32.64;;;;
2;30/01/2026;122;218.52;;;;
2;22/05/2026;818;1.33;;;;
2;29/08/2024;113;232.11;;;;
2;30/12/2024;673;25.62;;;;
2;08/08/2025;652;55.82;;;;
2;11/12/2024;542;21.28;;;;
2;08/01/2026;287;204.3;;;;
2;26/02/2026;792;200.09;;;;
2;16/09/2025;894;235.6;;;;
2;27/11/2024;698;0.76;;;;
2;09/09/2025;821;5.36;;;;
2;20/10/2025;384;436.24;;;;
2;09/07/2024;781;1.24;;;;
2;16/05/2025;660;20.76;;;;
2;24/11/2025;63;27.55;;;;
2;15/04/2025;820;39.03;;;;
2;01/10/2024;614;25.71;;;;
2;27/03/2025;887;84.91;;;;
2;02/08/2024;252;46.31;;;;
2;01/08/2025;834;12.07;;;;
2;06/02/2026;960;53.03;;;;
2;09/03/2026;772;20.45;;;;
2;17/07/2025;936;38.75;;;;
2;27/08/2024;494;74.95;;;;
2;28/08/2024;429;33.49;;;;
2;30/03/2026;119;180.36;;;;
2;10/03/2025;374;133.95;;;;
2;25/10/2024;241;209.07;;;;
2;11/11/2024;743;22.35;;;;
2;15/10/2024;407;1.62;;;;
2;26/09/2024;737;0.97;;;;
2;07/04/2025;546;6.81;;;;
2;17/12/2025;953;27;;;;
2;21/11/2024;813;5.19;;;;
2;19/11/2025;809;70.35;;;;
2;24/02/2025;782;20.96;;;;
2;03/10/2025;785;225.35;;;;
2;22/08/2025;852;26.21;;;;
2;17/11/2025;992;18.36;;;;
2;30/12/2024;615;99.03;;;;
2;10/07/2025;731;1.7;;;;
2;31/07/2024;961;0.87;;;;
2;02/02/2026;13;27.37;;;;
2;27/03/2025;396;13.68;;;;
2;05/12/2024;303;103.47;;;;
2;02/05/2025;412;53.36;;;;
2;27/11/2025;724;0.79;;;;
2;14/07/2025;115;5.99;;;;
2;16/01/2026;220;1.58;;;;
2;30/07/2025;746;146.33;;;;
2;05/09/2024;661;14.5;;;;
2;26/12/2025;420;42.68;;;;
2;12/09/2024;541;0.83;;;;
2;04/11/2025;40;7.3;;;;
2;17/07/2025;37;0.27;;;;
2;05/05/2026;889;6.49;;;;
2;20/05/2026;738;193.39;;;;
2;11/06/2025;966;81.56;;;;
2;05/03/2026;271;85.71;;;;
2;19/12/2024;41;0.84;;;;
2;11/07/2025;618;14.64;;;;
2;25/11/2025;714;7.57;;;;
2;08/01/2025;478;10.21;;;;
2;28/10/2025;382;37.26;;;;
2;20/06/2025;637;32.73;;;;
2;26/03/2026;529;90.49;;;;
2;12/01/2026;683;11.34;;;;
2;13/12/2024;790;17.64;;;;
2;13/12/2024;33;161.97;;;;
2;13/08/2025;563;7.6;;;;
2;30/01/2026;250;5.75;;;;
2;30/01/2026;320;0.86;;;;
2;01/08/2025;476;1.59;;;;
2;21/05/2026;272;11.95;;;;
2;10/12/2025;748;11.57;;;;
2;07/04/2025;450;17.64;;;;
2;01/05/2025;3;52.5;;;;
2;16/07/2024;476;12.1;;;;
2;21/08/2024;401;5.77;;;;
2;24/02/2025;357;1.11;;;;
2;13/06/2025;919;121.05;;;;
2;16/12/2025;571;12.49;;;;
2;23/06/2025;963;214.66;;;;
2;22/04/2026;737;6.81;;;;
2;28/07/2025;341;28.47;;;;
2;19/09/2025;845;23.69;;;;
2;11/12/2025;363;33.88;;;;
2;09/01/2025;731;23.69;;;;
2;01/01/2025;385;33.47;;;;
2;25/08/2025;287;14.02;;;;
2;25/07/2025;98;9.48;;;;
2;22/05/2025;868;27.24;;;;
2;25/05/2026;681;42.91;;;;
2;22/08/2025;765;21.94;;;;
2;07/07/2025;567;37.67;;;;
2;13/02/2026;672;1.49;;;;
2;08/10/2025;823;197.82;;;;
2;12/11/2025;154;23.67;;;;
2;13/11/2024;511;63.78;;;;
2;22/08/2025;12;91.22;;;;
2;07/08/2024;215;81.43;;;;
2;17/12/2025;913;197.28;;;;
2;25/03/2025;531;1.76;;;;
2;05/03/2026;372;164.25;;;;
2;19/12/2024;802;7.01;;;;
2;12/08/2025;480;12.99;;;;
2;25/07/2025;951;38.27;;;;
2;04/06/2025;625;144.54;;;;
2;23/05/2025;463;0.78;;;;
2;14/01/2025;850;2.32;;;;
2;27/03/2025;461;17.83;;;;
2;06/03/2025;323;1.3;;;;
2;18/12/2024;606;5.38;;;;
2;07/11/2025;479;59.31;;;;
2;14/01/2026;963;122.61;;;;
2;05/03/2026;59;0.47;;;;
2;02/03/2026;650;246.71;;;;
2;22/09/2025;112;10.49;;;;
2;20/03/2026;726;4.54;;;;
2;23/04/2026;292;43.18;;;;
2;10/12/2024;189;183.71;;;;
2;04/07/2025;230;17.16;;;;
2;19/02/2025;305;223.84;;;;
2;23/06/2025;942;7.34;;;;
2;17/02/2025;825;64.24;;;;
2;19/02/2026;234;25.79;;;;
2;08/01/2025;635;54.75;;;;
2;14/03/2025;236;222;;;;
2;17/10/2025;781;21.72;;;;
2;11/07/2025;333;48.48;;;;
2;19/09/2024;97;2.35;;;;
2;21/04/2025;8;9.38;;;;
2;20/02/2025;176;8.06;;;;
2;15/01/2025;893;1.43;;;;
2;24/12/2025;982;17.02;;;;
2;24/03/2025;92;30.71;;;;
2;11/07/2024;276;106.53;;;;
2;26/02/2025;935;58.77;;;;
2;04/07/2025;827;209.75;;;;
2;16/01/2025;583;20.84;;;;
2;02/04/2026;78;290.61;;;;
2;07/05/2025;546;1.94;;;;
2;29/09/2025;374;27.91;;;;
2;30/07/2025;658;125.58;;;;
2;21/05/2025;649;226.9;;;;
2;27/04/2026;161;303.98;;;;
2;30/04/2026;355;35.63;;;;
2;29/01/2026;274;12.04;;;;
2;05/02/2025;805;1.27;;;;
2;15/05/2025;769;156.94;;;;
2;10/09/2024;702;10.31;;;;
2;25/03/2026;616;1.02;;;;
2;31/01/2025;807;22.32;;;;
2;28/01/2026;481;70.85;;;;
2;12/11/2024;775;23.77;;;;
2;09/10/2024;839;1.36;;;;
2;03/06/2026;730;7.84;;;;
2;22/08/2024;174;1504.55;;;;
2;22/10/2024;72;72.59;;;;
2;31/07/2025;777;4.05;;;;
2;20/01/2025;511;18.29;;;;
2;17/07/2024;7;65.03;;;;
2;02/06/2025;258;1.35;;;;
2;23/09/2024;505;287.56;;;;
2;27/08/2024;617;6.44;;;;
2;30/06/2025;577;0.91;;;;
2;13/04/2026;952;53.57;;;;
2;12/08/2025;196;0.79;;;;
2;05/02/2025;535;0.24;;;;
2;27/03/2025;269;30.81;;;;
2;14/01/2026;89;0.29;;;;
2;23/01/2025;306;7.6;;;;
2;06/02/2026;482;7.62;;;;
2;16/07/2024;503;43.66;;;;
2;25/03/2026;261;1.27;;;;
2;14/08/2024;477;10.99;;;;
2;13/04/2026;568;33.76;;;;
2;22/05/2026;562;5.66;;;;
2;18/03/2025;904;5.51;;;;
2;21/02/2025;149;218.67;;;;
2;20/03/2026;646;16.96;;;;
2;26/08/2025;828;77.74;;;;
2;15/11/2024;930;61.07;;;;
2;26/08/2024;58;78.8;;;;
2;16/12/2024;827;30.57;;;;
2;20/01/2025;580;1.46;;;;
2;13/02/2026;427;23.03;;;;
2;04/10/2024;92;5060.81;;;;
2;27/02/2026;276;407.58;;;;
2;18/11/2025;172;4098.95;;;;
2;19/09/2025;421;198.22;;;;
2;09/07/2025;682;0.85;;;;
2;30/06/2025;82;5016.58;;;;
2;15/04/2026;948;24.77;;;;
2;24/12/2024;996;0.68;;;;
2;11/05/2026;325;76.8;;;;
2;30/12/2025;660;99.36;;;;
2;01/08/2024;422;238.57;;;;
2;13/03/2026;951;12.28;;;;
2;30/04/2026;701;7.78;;;;
2;02/10/2025;660;71.71;;;;
2;22/04/2026;459;182.05;;;;
2;26/05/2026;261;25.44;;;;
2;05/12/2024;750;77.95;;;;
2;18/12/2024;943;23.72;;;;
2;12/02/2026;588;28.71;;;;
2;07/10/2024;67;1.02;;;;
2;25/12/2024;840;26.88;;;;
2;12/09/2024;59;51.45;;;;
2;19/09/2024;579;80.09;;;;
2;02/12/2024;556;22.39;;;;
2;17/02/2026;838;48.8;;;;
2;25/04/2025;300;79.58;;;;
2;05/09/2025;89;212.81;;;;
2;15/08/2025;326;0.8;;;;
2;06/08/2024;363;362.98;;;;
2;09/07/2024;718;45.72;;;;
2;30/12/2025;423;78.64;;;;
2;02/07/2024;666;7.02;;;;
2;12/08/2025;732;234.67;;;;
2;21/08/2025;279;72.61;;;;
2;09/02/2026;609;24.07;;;;
2;06/02/2026;133;1.07;;;;
2;13/03/2026;875;30.07;;;;
2;22/08/2024;828;92.96;;;;
2;29/10/2025;881;205.9;;;;
2;25/02/2026;740;240.07;;;;
2;03/09/2024;736;84.57;;;;
2;21/04/2026;8;68.77;;;;
2;03/03/2025;570;21.26;;;;
2;04/06/2026;330;259.92;;;;
2;16/10/2024;489;18.7;;;;
2;01/08/2024;668;23.31;;;;
2;12/06/2025;858;203.21;;;;
2;01/10/2024;210;18.77;;;;
2;24/03/2025;290;1.24;;;;
2;27/11/2025;179;5254.92;;;;
2;10/03/2026;731;26.22;;;;
2;24/02/2025;75;246.49;;;;
2;19/02/2025;637;36.55;;;;
2;10/02/2025;333;16.24;;;;
2;03/09/2025;407;0.94;;;;
2;02/03/2026;624;150.24;;;;
2;29/10/2025;54;39.18;;;;
2;03/12/2024;775;1.03;;;;
2;14/10/2025;603;33.1;;;;
2;08/05/2025;861;82.44;;;;
2;10/06/2025;695;10.67;;;;
2;10/12/2025;24;33.11;;;;
2;31/07/2025;306;315.99;;;;
2;18/08/2025;365;23.25;;;;
2;27/06/2025;692;163.31;;;;
2;16/09/2024;414;317.46;;;;
2;15/04/2025;565;115.47;;;;
2;04/03/2026;529;20.66;;;;
2;13/08/2024;521;23.05;;;;
2;03/12/2025;647;90.75;;;;
2;12/08/2024;382;0.91;;;;
2;18/09/2024;107;80.35;;;;
2;02/05/2025;626;35.19;;;;
2;09/08/2024;598;30.83;;;;
2;15/11/2024;176;17.98;;;;
2;29/12/2025;509;8.96;;;;
2;20/02/2025;935;18.19;;;;
2;05/06/2025;884;1.52;;;;
2;11/11/2024;552;23.3;;;;
2;13/05/2026;746;76.92;;;;
2;02/07/2024;702;249.05;;;;
2;04/11/2024;629;14.62;;;;
2;09/10/2025;969;133.32;;;;
2;09/04/2026;297;33.12;;;;
2;14/08/2024;557;75.1;;;;
2;01/12/2025;869;7.52;;;;
2;09/12/2024;889;6.65;;;;
2;26/09/2024;557;28.55;;;;
2;22/04/2025;344;1.41;;;;
2;01/04/2025;85;28.94;;;;
2;21/11/2024;222;243.61;;;;
2;04/12/2025;468;48.06;;;;
2;14/04/2026;853;257.9;;;;
2;18/12/2024;863;245.2;;;;
2;17/12/2025;62;1.32;;;;
2;16/10/2024;1000;18.66;;;;
2;11/12/2024;811;68.02;;;;
2;27/11/2025;315;23.4;;;;
2;13/01/2026;19;35.54;;;;
2;20/04/2026;160;30.68;;;;
2;09/04/2025;255;4.6;;;;
2;24/02/2026;98;38.92;;;;
2;26/08/2024;233;26.5;;;;
2;03/06/2026;970;1.67;;;;
2;29/10/2025;283;15.53;;;;
2;13/08/2025;150;27.51;;;;
2;27/11/2025;660;85.25;;;;
2;23/10/2024;114;109.28;;;;
2;25/12/2024;331;53.84;;;;
2;29/09/2025;862;116.85;;;;
2;21/03/2025;964;281.09;;;;
2;07/03/2025;799;8.41;;;;
2;04/11/2024;55;30.74;;;;
2;31/10/2024;482;22.5;;;;
2;03/03/2025;971;32.72;;;;
2;24/07/2025;431;0.88;;;;
2;01/04/2025;306;0.95;;;;
2;11/12/2025;538;67.17;;;;
2;12/09/2024;412;1.42;;;;
2;07/04/2025;350;56.41;;;;
2;09/09/2025;595;381.11;;;;
2;02/01/2026;578;1.35;;;;
2;06/02/2026;352;35.75;;;;
2;18/07/2025;498;243.26;;;;
2;02/06/2025;766;8.54;;;;
2;06/01/2025;64;28.14;;;;
2;14/01/2026;449;0.27;;;;
2;16/07/2025;436;0.84;;;;
2;07/07/2025;630;22.32;;;;
2;16/01/2025;679;32.17;;;;
2;15/01/2025;218;35.35;;;;
2;15/07/2024;5;45.42;;;;
2;17/11/2025;775;5.01;;;;
2;07/01/2025;193;7.25;;;;
2;17/09/2025;560;12.61;;;;
2;22/08/2025;864;43.03;;;;
2;14/04/2025;95;25.83;;;;
2;09/01/2026;251;30.91;;;;
2;15/11/2024;881;165.34;;;;
2;21/01/2026;597;49.83;;;;
2;25/11/2024;966;65.21;;;;
2;05/05/2026;829;1.14;;;;
2;22/01/2025;573;103.41;;;;
2;01/10/2024;781;315.38;;;;
2;01/04/2026;685;168.46;;;;
2;10/07/2025;212;34.36;;;;
2;13/04/2026;175;143.75;;;;
2;02/09/2024;436;17.5;;;;
2;13/10/2025;137;5.7;;;;
2;07/07/2025;376;1.37;;;;
2;06/11/2025;612;12.64;;;;
2;07/05/2026;84;11.41;;;;
2;04/07/2025;320;26.64;;;;
2;14/01/2026;320;66.49;;;;
2;03/02/2025;573;26.45;;;;
2;25/07/2024;682;59.46;;;;
2;18/10/2024;213;72.73;;;;
2;08/07/2024;405;31.94;;;;
2;25/08/2025;265;34.5;;;;
2;09/08/2024;971;0.84;;;;
2;14/07/2025;304;6.16;;;;
2;26/05/2025;81;16.95;;;;
2;17/03/2025;869;13.04;;;;
2;30/08/2024;671;162.97;;;;
2;20/08/2024;950;37.24;;;;
2;09/06/2025;263;28.56;;;;
2;11/10/2024;194;31.27;;;;
2;26/08/2025;470;1.2;;;;
2;23/06/2025;972;1.08;;;;
2;31/12/2025;140;24.29;;;;
2;31/03/2026;651;218.91;;;;
2;29/04/2026;664;245.47;;;;
2;12/12/2024;443;42.51;;;;
2;14/11/2024;90;237.91;;;;
2;02/07/2024;619;148.77;;;;
2;24/11/2025;93;138.63;;;;
2;11/09/2024;838;283.65;;;;
2;31/03/2025;842;7.45;;;;
2;17/09/2024;62;83.94;;;;
2;19/02/2026;774;40.87;;;;
2;16/05/2025;490;65.6;;;;
2;16/03/2026;420;34.66;;;;
2;17/03/2026;816;179.11;;;;
2;10/11/2025;601;1463.71;;;;
2;12/05/2025;474;252.72;;;;
2;20/11/2024;941;6.25;;;;
2;25/11/2025;549;73.77;;;;
2;22/04/2025;393;371.1;;;;
2;11/10/2024;827;1.07;;;;
2;28/08/2024;243;10.35;;;;
2;27/09/2024;8;235.82;;;;
2;11/02/2025;130;0.81;;;;
2;01/09/2025;875;0.95;;;;
2;13/01/2026;783;12.26;;;;
2;09/02/2026;541;50.69;;;;
2;03/06/2025;501;0.92;;;;
2;13/09/2024;611;26.07;;;;
2;20/05/2026;797;6.27;;;;
2;10/03/2026;387;8.54;;;;
2;23/07/2024;477;19.68;;;;
2;05/11/2024;946;38.49;;;;
2;14/05/2025;988;8.56;;;;
2;01/08/2025;7;11.5;;;;
2;25/12/2025;196;29.32;;;;
2;21/01/2026;880;4.99;;;;
2;29/10/2024;72;32.83;;;;
2;01/05/2026;998;84.2;;;;
2;22/04/2026;291;160.66;;;;
2;14/08/2025;45;10.41;;;;
2;07/10/2025;437;145.98;;;;
2;02/06/2025;312;24.09;;;;
2;17/04/2025;860;91.29;;;;
2;14/01/2026;113;23.53;;;;
2;26/09/2025;755;25.12;;;;
2;10/09/2024;249;124.38;;;;
2;29/08/2024;997;9.3;;;;
2;07/07/2025;415;22.07;;;;
2;01/04/2026;147;27.93;;;;
2;07/05/2026;632;79.35;;;;
2;04/07/2024;454;32.4;;;;
2;27/03/2026;559;27.08;;;;
2;20/03/2025;384;4.58;;;;
2;28/11/2025;984;0.94;;;;
2;22/08/2024;124;296.38;;;;
2;19/08/2024;976;144.88;;;;
2;18/12/2024;936;207.86;;;;
2;19/12/2025;260;39.76;;;;
2;11/07/2025;227;100.55;;;;
2;01/11/2024;848;246.68;;;;
2;28/08/2025;914;30.92;;;;
2;30/09/2024;700;21.48;;;;
2;12/11/2024;193;92.35;;;;
2;14/08/2025;392;0.74;;;;
2;19/02/2026;319;6.71;;;;
2;10/10/2024;65;232.28;;;;
2;02/02/2026;644;11.95;;;;
2;08/01/2026;286;170.88;;;;
2;26/11/2024;598;6.75;;;;
2;10/09/2024;17;217.28;;;;
2;27/10/2025;484;1.41;;;;
2;10/10/2024;849;34.42;;;;
2;13/11/2024;171;67.93;;;;
2;10/12/2024;489;1.43;;;;
2;15/10/2025;588;249.72;;;;
2;02/04/2025;122;22.57;;;;
2;11/12/2025;320;0.84;;;;
2;11/09/2025;633;180;;;;
2;22/12/2025;81;6.39;;;;
2;01/01/2026;771;1.2;;;;
2;21/11/2025;341;13.23;;;;
2;02/10/2024;690;18.35;;;;
2;04/09/2025;336;1.93;;;;
2;23/08/2024;536;47.46;;;;
2;25/04/2025;134;78.26;;;;
2;28/08/2025;881;11.44;;;;
2;25/11/2024;275;27.69;;;;
2;30/12/2025;969;16.05;;;;
2;20/11/2025;17;44.31;;;;
2;07/11/2024;589;2.38;;;;
2;20/08/2024;797;139.37;;;;
2;05/03/2026;486;121.19;;;;
2;09/02/2026;235;35.85;;;;
2;04/11/2024;292;18.87;;;;
2;21/02/2025;58;46.62;;;;
2;04/04/2025;496;1.83;;;;
2;30/12/2024;928;14.71;;;;
2;03/01/2025;584;23.44;;;;
2;09/10/2025;599;34.92;;;;
2;08/01/2026;813;1.27;;;;
2;22/09/2025;916;36.29;;;;
2;07/01/2026;686;149.01;;;;
2;19/05/2026;944;29.84;;;;
2;04/12/2025;195;50.25;;;;
2;18/09/2025;935;90.26;;;;
2;04/03/2025;638;2.33;;;;
2;06/05/2025;98;61.82;;;;
2;13/11/2024;281;4.76;;;;
2;29/01/2025;267;25.14;;;;
2;03/03/2026;305;91.21;;;;
2;02/04/2025;139;5.81;;;;
2;25/07/2024;362;8.33;;;;
2;13/11/2025;127;20.15;;;;
2;03/06/2026;721;170.58;;;;
2;13/01/2025;871;310.58;;;;
2;27/01/2025;564;0.69;;;;
2;11/02/2026;354;69.28;;;;
2;09/09/2024;515;7.13;;;;
2;02/10/2025;650;14.58;;;;
2;15/10/2025;42;12.88;;;;
2;13/05/2025;636;2.05;;;;
2;15/04/2026;41;141.98;;;;
2;13/03/2025;940;118.13;;;;
2;02/10/2025;35;8.72;;;;
2;20/11/2024;786;37.97;;;;
2;05/03/2026;484;26.78;;;;
2;17/09/2025;268;105.83;;;;
2;29/05/2025;894;57.95;;;;
2;25/12/2024;126;6.35;;;;
2;05/09/2024;450;250.47;;;;
2;21/08/2025;295;4283.55;;;;
2;14/04/2025;543;1.11;;;;
2;06/08/2024;94;1.18;;;;
2;02/12/2025;283;1.17;;;;
2;22/11/2024;591;100.31;;;;
2;10/07/2025;400;143.8;;;;
2;25/02/2026;737;59.04;;;;
2;14/10/2025;646;57.61;;;;
2;16/06/2025;816;6.1;;;;
2;26/12/2024;892;281.08;;;;
2;09/04/2026;141;0.74;;;;
2;22/10/2025;821;162.52;;;;
2;23/07/2024;198;11.4;;;;
2;14/03/2025;47;28.33;;;;
2;03/03/2026;268;254.03;;;;
2;09/03/2026;916;36.78;;;;
2;19/03/2026;43;0.81;;;;
2;27/11/2025;494;7.47;;;;
2;22/12/2025;45;163.86;;;;
2;09/04/2025;11;260.99;;;;
2;31/03/2026;111;5066.12;;;;
2;19/05/2026;946;6.39;;;;
2;04/07/2025;231;19.57;;;;
2;25/11/2024;542;279.06;;;;
2;09/12/2025;474;8.28;;;;
2;02/10/2025;192;23.66;;;;
2;26/01/2026;593;129.13;;;;
2;12/02/2026;691;107.17;;;;
2;16/12/2025;400;192.91;;;;
2;11/02/2025;831;105.82;;;;
2;22/07/2024;660;35.62;;;;
2;08/07/2024;866;10.89;;;;
2;22/01/2026;126;26.55;;;;
2;10/09/2025;833;49.71;;;;
2;19/07/2024;429;22;;;;
2;04/02/2025;176;1425.86;;;;
2;29/04/2025;986;70.61;;;;
2;13/11/2025;34;104.19;;;;
2;17/02/2026;895;17.76;;;;
2;23/03/2026;833;251.84;;;;
2;04/07/2024;669;2.13;;;;
2;17/09/2024;609;26.14;;;;
2;14/01/2026;25;5.9;;;;
2;25/07/2025;190;29.02;;;;
2;17/02/2025;946;234.75;;;;
2;26/05/2025;711;201.37;;;;
2;11/12/2025;141;0.91;;;;
2;05/06/2026;288;27.37;;;;
2;12/09/2024;321;109.36;;;;
2;08/12/2025;723;65.09;;;;
2;07/01/2025;175;149.44;;;;
2;22/08/2025;402;17.85;;;;
2;12/09/2024;686;245.3;;;;
2;14/11/2024;935;12.17;;;;
2;01/05/2026;927;8.77;;;;
2;09/05/2025;376;205.61;;;;
2;23/12/2024;564;54.44;;;;
2;30/07/2024;64;6.77;;;;
2;16/07/2025;782;26.44;;;;
2;17/02/2026;926;75.34;;;;
2;03/12/2025;865;58.71;;;;
2;07/08/2025;707;8.49;;;;
2;10/03/2026;779;72.2;;;;
2;05/08/2025;346;60.96;;;;
2;12/03/2025;712;268.87;;;;
2;23/10/2024;513;109.32;;;;
2;22/07/2024;648;16.48;;;;
2;27/02/2025;177;62.86;;;;
2;04/05/2026;841;33.35;;;;
2;18/09/2024;91;156.78;;;;
2;15/07/2024;354;0.83;;;;
2;15/04/2026;912;0.8;;;;
2;12/02/2025;752;192.23;;;;
2;01/06/2026;828;98.77;;;;
2;05/07/2024;105;7.8;;;;
2;08/01/2025;438;70.49;;;;
2;24/09/2024;847;262.72;;;;
2;21/11/2024;895;43.58;;;;
2;12/01/2026;503;74.85;;;;
2;03/06/2025;57;213.75;;;;
2;07/11/2025;631;148.96;;;;
2;05/11/2025;516;4.77;;;;
2;26/05/2026;822;37.93;;;;
2;06/08/2024;310;0.27;;;;
2;24/10/2024;571;160.85;;;;
2;19/08/2024;908;8.27;;;;
2;19/01/2026;553;0.73;;;;
2;23/10/2025;876;143.58;;;;
2;10/09/2025;486;83.79;;;;
2;17/07/2024;501;262.13;;;;
2;17/07/2025;76;88.62;;;;
2;02/06/2025;314;1.28;;;;
2;07/11/2025;893;183.51;;;;
2;28/01/2026;950;1.55;;;;
2;28/10/2025;592;105.14;;;;
2;29/04/2025;917;4.91;;;;
2;25/12/2025;52;1.07;;;;
2;08/05/2025;723;45.86;;;;
2;07/01/2025;593;21.88;;;;
2;08/07/2025;889;54.32;;;;
2;10/03/2026;351;202.96;;;;
2;24/06/2025;71;5.32;;;;
2;24/04/2025;710;34.46;;;;
2;23/02/2026;519;19.18;;;;
2;17/02/2025;308;294.99;;;;
2;05/08/2025;583;13.43;;;;
2;06/11/2025;142;4.6;;;;
2;18/09/2025;927;248.73;;;;
2;15/04/2026;442;21.08;;;;
2;01/10/2024;540;5.65;;;;
2;02/02/2026;945;6.66;;;;
2;16/09/2025;468;4.9;;;;
2;04/11/2025;999;7.09;;;;
2;27/11/2024;512;23.54;;;;
2;01/04/2026;785;110.19;;;;
2;09/12/2025;162;30.97;;;;
2;05/08/2025;52;231.33;;;;
2;18/12/2024;327;95.31;;;;
2;07/11/2024;796;1.24;;;;
2;02/04/2025;686;140.98;;;;
2;03/02/2026;481;1.81;;;;
2;09/09/2025;851;12.05;;;;
2;16/07/2025;822;2.1;;;;
2;04/09/2025;621;7.5;;;;
2;13/10/2025;238;71.44;;;;
2;25/04/2025;292;73.87;;;;
2;05/03/2026;413;39.93;;;;
2;13/02/2025;405;6.2;;;;
2;25/08/2025;78;19.32;;;;
2;12/11/2024;126;56.23;;;;
2;06/11/2025;908;30.51;;;;
2;14/01/2026;912;1.31;;;;
2;03/09/2025;923;0.91;;;;
2;29/01/2025;844;18.63;;;;
2;30/07/2025;894;11.26;;;;
2;20/02/2026;661;255.96;;;;
2;31/03/2026;319;33.35;;;;
2;26/01/2026;231;46.27;;;;
2;28/03/2025;734;11.2;;;;
2;12/11/2025;281;210.86;;;;
2;05/02/2025;376;189.81;;;;
2;08/05/2025;244;5.74;;;;
2;10/12/2024;901;33.89;;;;
2;03/03/2025;941;222.36;;;;
2;09/02/2026;703;250.98;;;;
2;11/04/2025;394;19.12;;;;
2;06/01/2025;140;244.29;;;;
2;26/12/2024;675;0.73;;;;
2;25/10/2024;516;9.52;;;;
2;02/04/2026;979;172.57;;;;
2;20/11/2024;214;178.34;;;;
2;06/03/2026;763;1.74;;;;
2;16/03/2026;631;18.9;;;;
2;20/05/2025;15;56.18;;;;
2;10/03/2026;176;32.79;;;;
2;15/08/2025;506;8.47;;;;
2;16/01/2026;456;25.2;;;;
2;29/08/2024;216;29.48;;;;
2;23/08/2024;292;26.22;;;;
2;07/01/2025;887;13.79;;;;
2;04/06/2025;350;244.82;;;;
2;08/08/2024;171;1.26;;;;
2;12/05/2026;914;22.01;;;;
2;01/01/2026;244;26.18;;;;
2;30/07/2024;488;26.71;;;;
